,0,1,2,3,4,5,6,7,8
22,-2.1386185987821853,-0.26578155839296375,-0.5511841373225558,-0.025449103229389296,0.0,0.0,0.0,0.0,1.0
23,-1.4021506446945173,-0.26578155839296375,-1.3640758981445524,1.7953551544289565,0.0,0.0,0.0,0.0,1.0
24,-3.6115545069575212,1.0288881292645,0.4649305637049401,-0.8771527382908151,0.0,0.0,1.0,0.0,0.0
25,-2.1386185987821853,-1.190545621005438,-0.1447382569115574,-0.4063092053944494,0.0,1.0,0.0,0.0,0.0
26,-1.1566613266652948,0.3507278166820191,-1.3640758981445524,1.8436950904729832,0.0,0.0,0.0,0.0,1.0
27,1.5437211716561543,-0.26578155839296375,-0.8560185476308045,0.876896369592446,0.0,0.0,0.0,0.0,1.0
28,-0.6656826906068495,0.42779148856639193,-0.1447382569115574,-0.2744730161834669,0.0,0.0,0.0,0.0,1.0
29,-0.9111720086360721,0.5665060979582629,0.16009615339669137,-0.5152937884755283,0.0,0.0,0.0,0.0,1.0
30,1.0527425355977091,0.6743952385963853,-0.1447382569115574,-0.12066412877065406,0.0,0.0,0.0,0.0,1.0
31,0.0707852634808185,-0.7281635896992009,-0.1447382569115574,-0.2085549215779758,0.0,0.0,0.0,0.0,1.0
32,-1.6476399627237401,1.0751263323951243,-1.0592414878363037,0.8545856298798183,1.0,0.0,0.0,0.0,0.0
33,-0.9111720086360721,-0.26578155839296375,-0.8560185476308045,0.5546301292989333,0.0,0.0,0.0,0.0,1.0
34,-0.6656826906068495,2.662637973213205,0.5665420338076897,-0.7199884142067868,0.0,0.0,0.0,0.0,1.0
35,0.3162745815100412,-0.26578155839296375,-0.1447382569115574,-0.1865822233761454,0.0,0.0,0.0,0.0,1.0
36,-1.6476399627237401,-0.9285291365985698,-0.1447382569115574,-0.3623638089907887,0.0,0.0,0.0,0.0,1.0
37,-1.6476399627237401,-0.26578155839296375,1.4810452647324361,-1.1024968010524443,0.0,0.0,0.0,0.0,1.0
38,-1.1566613266652948,0.3507278166820191,-0.3479611971170566,-0.1382422873321187,1.0,0.0,0.0,0.0,0.0
39,1.5437211716561543,-0.6202744490610784,1.277822324526937,-0.8713979839998595,0.0,0.0,0.0,0.0,1.0
40,-1.8931292807529627,-0.26578155839296375,-1.5672988383500517,2.653389019210434,0.0,0.0,0.0,0.0,1.0
41,-0.17470405454840415,-0.7281635896992009,0.16009615339669137,-0.457285865222696,0.0,0.0,0.0,0.0,1.0
42,1.0527425355977091,-0.8822909334679466,-0.246349727014307,-0.025449103229389296,0.0,0.0,0.0,0.0,1.0
43,-0.17470405454840415,-1.190545621005438,-0.5511841373225558,0.1893950569662858,0.0,1.0,0.0,0.0,0.0
44,0.5617638995392638,-0.26578155839296375,1.785879675040685,-1.0708493461327346,0.0,0.0,0.0,0.0,1.0
45,-2.1386185987821853,0.48944242607389,-1.3640758981445524,1.650335346296876,0.0,0.0,0.0,1.0,0.0
46,-1.6476399627237401,-0.26578155839296375,-1.8721332486583004,5.61421010190708,0.0,0.0,0.0,0.0,1.0
47,2.2801891257438225,-1.190545621005438,-0.1447382569115574,-0.010800637761502377,1.0,0.0,0.0,0.0,0.0
48,1.789210489685377,-0.851465464714197,3.3100517265819285,-1.3087593101124835,0.0,0.0,0.0,0.0,1.0
49,-0.17470405454840415,-0.7281635896992009,-1.3640758981445524,2.0370548346490907,0.0,0.0,0.0,0.0,1.0
50,-1.1566613266652948,-1.190545621005438,-0.8560185476308045,0.5224035052695822,0.0,1.0,0.0,0.0,0.0
51,0.0707852634808185,-0.7281635896992009,-0.5511841373225558,0.2162505769907451,0.0,0.0,0.0,0.0,1.0
52,-0.6656826906068495,1.0751263323951243,-0.1447382569115574,-0.2744730161834669,0.0,0.0,0.0,0.0,1.0
53,-0.4201933725776268,-0.26578155839296375,0.7697649740131889,-0.7947298058655159,0.0,0.0,0.0,0.0,1.0
54,-1.1566613266652948,-1.190545621005438,-0.1447382569115574,-0.31841841258712794,0.0,0.0,0.0,0.0,1.0
55,1.2982318536269317,-0.7589890584529505,-0.246349727014307,-0.0024300860655666265,0.0,1.0,0.0,0.0,0.0
56,0.3162745815100412,-0.26578155839296375,-0.1447382569115574,-0.1865822233761454,0.0,0.0,0.0,0.0,1.0
57,-0.17470405454840415,0.6435697698426357,0.261707623499441,-0.5212433190655624,0.0,0.0,0.0,1.0,0.0
58,-1.1566613266652948,-1.190545621005438,0.6681535039104394,-0.7988880799338192,0.0,0.0,0.0,0.0,1.0
59,0.0707852634808185,-0.26578155839296375,-0.1447382569115574,-0.2085549215779758,0.0,0.0,0.0,0.0,1.0
60,-0.17470405454840415,-0.7281635896992009,-0.1447382569115574,-0.23052761977980618,1.0,0.0,0.0,0.0,0.0
61,0.5617638995392638,-0.7281635896992009,-0.9576300177335542,0.9528591262330595,0.0,0.0,0.0,0.0,1.0
62,-0.17470405454840415,-0.26578155839296375,-0.9576300177335542,0.8492735489958593,0.0,0.0,0.0,0.0,1.0
63,-0.9111720086360721,-1.190545621005438,-0.1447382569115574,-0.2964457143852973,1.0,0.0,0.0,0.0,0.0
64,-1.8931292807529627,1.3217300824251166,-0.8560185476308045,0.42572363318152834,0.0,0.0,0.0,0.0,1.0
65,0.3162745815100412,1.5375083637013616,1.6842682049379352,-1.0567010721686292,0.0,0.0,0.0,1.0,0.0
66,0.5617638995392638,-0.26578155839296375,1.3794337946296864,-0.9574082305646823,0.0,0.0,0.0,0.0,1.0
67,0.5617638995392638,1.1213645355257476,-0.1447382569115574,-0.16460952517431482,0.0,0.0,0.0,0.0,1.0
68,-0.4201933725776268,0.41237875418951714,-0.5511841373225558,0.16253953694182655,1.0,0.0,0.0,0.0,0.0
69,-0.4201933725776268,-1.190545621005438,-1.465687368247302,2.4452587390208738,0.0,0.0,0.0,0.0,1.0
70,0.0707852634808185,0.6589825042195105,-0.1447382569115574,-0.2085549215779758,0.0,0.0,0.0,0.0,1.0
71,0.5617638995392638,-0.26578155839296375,-1.1608529579390532,1.4650322581281063,0.0,0.0,0.0,0.0,1.0
72,0.3162745815100412,0.042473129144527666,-0.1447382569115574,-0.1865822233761454,0.0,0.0,0.0,0.0,1.0
73,-1.1566613266652948,-1.190545621005438,-0.1447382569115574,-0.31841841258712794,0.0,0.0,0.0,0.0,1.0
74,0.5617638995392638,-0.7281635896992009,-0.246349727014307,-0.07148713755703379,0.0,0.0,0.0,0.0,1.0
75,-0.4201933725776268,-0.26578155839296375,-0.1447382569115574,-0.2525003179816366,0.0,0.0,0.0,0.0,1.0
76,-0.17470405454840415,-1.190545621005438,-1.1608529579390532,1.3441824180180393,0.0,0.0,0.0,0.0,1.0
77,0.0707852634808185,0.9518244573801271,-0.1447382569115574,-0.2085549215779758,0.0,0.0,0.0,0.0,1.0
78,0.3162745815100412,0.967237191757002,-0.3479611971170566,0.0067775207999622705,0.0,0.0,0.0,0.0,1.0
79,0.8072532175684864,1.2446664105407437,-0.5511841373225558,0.2968171370641234,0.0,0.0,0.0,0.0,1.0
80,-1.6476399627237401,1.969064926253849,-0.6527956074253053,0.15464085458169144,0.0,0.0,0.0,0.0,1.0
81,-0.4201933725776268,-1.190545621005438,-0.7544070775280549,0.44787943720170736,0.0,0.0,0.0,0.0,1.0
82,-0.17470405454840415,1.3063173480482428,-0.9576300177335542,0.8492735489958593,0.0,0.0,0.0,0.0,1.0
83,0.5617638995392638,-0.9747673397291943,2.8019943760681807,-1.2766003890747908,0.0,0.0,0.0,0.0,1.0
84,-0.6656826906068495,-0.26578155839296375,-0.1447382569115574,-0.2744730161834669,0.0,0.0,0.0,0.0,1.0
85,0.0707852634808185,0.6435697698426357,-0.043126786808807806,-0.2916690408631604,0.0,0.0,0.0,0.0,1.0
86,1.5437211716561543,-0.6665126521917029,-0.5511841373225558,0.37738369713750164,0.0,0.0,0.0,0.0,1.0
87,-0.17470405454840415,-0.7281635896992009,0.36331909360219056,-0.580463183734883,0.0,0.0,0.0,0.0,1.0
88,0.5617638995392638,-0.21954335526234048,-1.1608529579390532,1.4650322581281063,0.0,0.0,0.0,0.0,1.0
89,0.5617638995392638,-7.355639371755267,-0.1447382569115574,-0.16460952517431482,0.0,0.0,0.0,0.0,1.0
90,-0.9111720086360721,-0.26578155839296375,-0.1447382569115574,-0.2964457143852973,1.0,0.0,0.0,0.0,0.0
91,-1.8931292807529627,-1.190545621005438,-0.1447382569115574,-0.3843365071926191,0.0,1.0,0.0,0.0,0.0
92,1.789210489685377,0.042473129144527666,-0.5511841373225558,0.40423921716196093,0.0,1.0,0.0,0.0,0.0
93,0.8072532175684864,0.8593480511188795,1.6842682049379352,-1.0325311041466159,0.0,0.0,0.0,1.0,0.0
94,-0.9111720086360721,1.167602738656371,0.05848468329394178,-0.4484235436146243,0.0,0.0,0.0,0.0,1.0
95,0.8072532175684864,0.1657750041595238,1.1762108544241872,-0.8771527382908151,0.0,0.0,0.0,0.0,1.0
96,-0.9111720086360721,-0.26578155839296375,2.9036058461709304,-1.348599916742176,0.0,0.0,0.0,0.0,1.0
97,0.3162745815100412,-0.26578155839296375,-0.5511841373225558,0.2431060970152048,0.0,0.0,0.0,0.0,1.0
98,0.3162745815100412,-1.190545621005438,-1.1608529579390532,1.424748978091417,0.0,0.0,0.0,0.0,1.0
99,-0.4201933725776268,-0.26578155839296375,-1.3640758981445524,1.9887148986050642,0.0,0.0,0.0,0.0,1.0
100,1.2982318536269317,2.508510629444459,3.3100517265819285,-1.3260235729853505,0.0,0.0,0.0,0.0,1.0
101,0.3162745815100412,1.4142064886863643,-0.5511841373225558,0.2431060970152048,0.0,0.0,0.0,0.0,1.0
102,0.5617638995392638,-1.190545621005438,-0.1447382569115574,-0.16460952517431482,1.0,0.0,0.0,0.0,0.0
103,1.0527425355977091,-1.190545621005438,-0.246349727014307,-0.025449103229389296,0.0,0.0,0.0,0.0,1.0
104,-0.4201933725776268,-1.190545621005438,-0.1447382569115574,-0.2525003179816366,0.0,1.0,0.0,0.0,0.0
105,0.0707852634808185,-0.26578155839296375,-0.043126786808807806,-0.2916690408631604,0.0,0.0,0.0,0.0,1.0
106,1.2982318536269317,0.18118773853639858,-0.1447382569115574,-0.0986914305688239,1.0,0.0,0.0,0.0,0.0
107,-0.6656826906068495,1.4142064886863643,-0.246349727014307,-0.1865822233761454,0.0,0.0,0.0,0.0,1.0
108,0.8072532175684864,-0.7281635896992009,1.785879675040685,-1.0590591178293134,0.0,0.0,0.0,0.0,1.0
109,-0.9111720086360721,-1.190545621005438,-0.1447382569115574,-0.2964457143852973,1.0,0.0,0.0,0.0,0.0
110,2.0346998077146,-0.7281635896992009,2.9036058461709304,-1.2370462181790374,0.0,0.0,0.0,0.0,1.0
111,-0.17470405454840415,-1.190545621005438,-0.1447382569115574,-0.23052761977980618,0.0,0.0,0.0,0.0,1.0
112,1.0527425355977091,0.8439353167420058,-0.1447382569115574,-0.12066412877065406,1.0,0.0,0.0,0.0,0.0
113,0.8072532175684864,-1.190545621005438,-0.8560185476308045,0.7802164975043921,0.0,1.0,0.0,0.0,0.0
114,-0.4201933725776268,0.5048551604507648,1.3794337946296864,-1.009667620882549,0.0,0.0,0.0,0.0,1.0
115,1.2982318536269317,-1.190545621005438,0.6681535039104394,-0.6377549597870629,1.0,0.0,0.0,0.0,0.0
116,1.2982318536269317,0.4740296916970152,-0.6527956074253053,0.4958639325395283,0.0,0.0,0.0,0.0,1.0
117,-0.9111720086360721,-0.21954335526234048,-1.3640758981445524,1.8920350265170107,0.0,0.0,0.0,0.0,1.0
118,0.3162745815100412,-1.190545621005438,0.16009615339669137,-0.4186139163874744,0.0,1.0,0.0,0.0,0.0
119,-1.6476399627237401,1.4450319574401138,0.261707623499441,-0.6327970176287011,0.0,0.0,0.0,0.0,1.0
120,-0.17470405454840415,-0.26578155839296375,0.36331909360219056,-0.580463183734883,0.0,0.0,0.0,0.0,1.0
121,-1.4021506446945173,-1.190545621005438,-0.1447382569115574,-0.3403911107889583,0.0,0.0,0.0,0.0,1.0
122,-0.9111720086360721,-0.26578155839296375,-0.9576300177335542,0.7456879717586589,0.0,1.0,0.0,0.0,0.0
123,-0.6656826906068495,-0.26578155839296375,-0.1447382569115574,-0.2744730161834669,0.0,0.0,0.0,0.0,1.0
124,0.0707852634808185,1.2292536761638702,0.05848468329394178,-0.36785698354124624,0.0,0.0,0.0,0.0,1.0
125,0.3162745815100412,-0.7281635896992009,-0.5511841373225558,0.2431060970152048,0.0,0.0,0.0,0.0,1.0
126,1.2982318536269317,0.5356806292045144,0.9729879142186881,-0.7725208420916226,0.0,0.0,0.0,1.0,0.0
127,-0.17470405454840415,0.8747607854957543,0.36331909360219056,-0.580463183734883,0.0,0.0,0.0,0.0,1.0
128,-0.6656826906068495,-0.29660702714671333,-0.1447382569115574,-0.2744730161834669,0.0,0.0,0.0,0.0,1.0
129,0.0707852634808185,-0.26578155839296375,2.293937025554433,-1.2059243530001904,0.0,0.0,0.0,0.0,1.0
130,-1.1566613266652948,-0.03459054273984519,-1.3640758981445524,1.8436950904729832,0.0,1.0,0.0,0.0,0.0
131,1.0527425355977091,1.6916357074701072,-0.1447382569115574,-0.12066412877065406,0.0,0.0,0.0,0.0,1.0
132,-1.4021506446945173,-0.29660702714671333,-1.1608529579390532,1.1427660178345938,0.0,0.0,0.0,0.0,1.0
133,0.8072532175684864,-1.190545621005438,-0.1447382569115574,-0.14263682697248467,0.0,0.0,0.0,0.0,1.0
134,-0.6656826906068495,1.6453975043394828,-0.1447382569115574,-0.2744730161834669,0.0,0.0,0.0,0.0,1.0
135,0.8072532175684864,-0.7281635896992009,-0.1447382569115574,-0.14263682697248467,0.0,1.0,0.0,0.0,0.0
136,-1.4021506446945173,0.10412406665202573,-0.8560185476308045,0.49017688124023107,0.0,0.0,0.0,0.0,1.0
137,-2.384107916811408,1.429619223063239,0.05848468329394178,-0.5692733837246915,0.0,0.0,0.0,0.0,1.0
138,-0.4201933725776268,-0.26578155839296375,-0.1447382569115574,-0.2525003179816366,1.0,0.0,0.0,0.0,0.0
139,-0.6656826906068495,0.3199023479282695,0.16009615339669137,-0.4959578140579175,0.0,0.0,1.0,0.0,0.0
140,-0.6656826906068495,-0.7281635896992009,-1.1608529579390532,1.263615857944661,0.0,0.0,0.0,0.0,1.0
141,-1.4021506446945173,0.3507278166820191,-1.5672988383500517,2.774238859320501,0.0,0.0,0.0,0.0,1.0
142,-1.1566613266652948,0.890173519872629,-1.0592414878363037,0.928954762255244,0.0,0.0,0.0,0.0,1.0
143,0.0707852634808185,-0.26578155839296375,-0.1447382569115574,-0.2085549215779758,1.0,0.0,0.0,0.0,0.0
144,-0.6656826906068495,1.6453975043394828,-0.1447382569115574,-0.2744730161834669,0.0,0.0,0.0,0.0,1.0
145,0.8072532175684864,-0.3274324959004618,0.4649305637049401,-0.5663960065792137,0.0,0.0,0.0,0.0,1.0
146,1.0527425355977091,-0.29660702714671333,-0.6527956074253053,0.4674286760430416,0.0,0.0,0.0,0.0,1.0
147,-0.17470405454840415,-0.26578155839296375,-0.8560185476308045,0.6513100013869871,0.0,0.0,0.0,0.0,1.0
148,0.8072532175684864,-0.26578155839296375,-0.1447382569115574,-0.14263682697248467,1.0,0.0,0.0,0.0,0.0
149,0.3162745815100412,-0.26578155839296375,1.785879675040685,-1.0826395744361559,0.0,0.0,0.0,0.0,1.0
150,1.0527425355977091,-0.7281635896992009,0.6681535039104394,-0.6538682718017387,0.0,0.0,0.0,0.0,1.0
151,0.5617638995392638,2.0153031293844723,-0.1447382569115574,-0.16460952517431482,0.0,0.0,0.0,0.0,1.0
152,0.8072532175684864,1.2909046136713682,-1.1608529579390532,1.5053155381647954,0.0,0.0,0.0,0.0,1.0
153,-0.6656826906068495,0.7976971136113814,-0.8560185476308045,0.5868567533282845,0.0,0.0,0.0,0.0,1.0
154,0.0707852634808185,-0.26578155839296375,1.6842682049379352,-1.068786056179636,0.0,0.0,0.0,0.0,1.0
155,0.3162745815100412,0.011647660390778086,0.261707623499441,-0.48405875287784933,0.0,0.0,0.0,0.0,1.0
156,0.5617638995392638,1.5991593012088596,-0.3479611971170566,0.030947488821975625,0.0,0.0,0.0,0.0,1.0
157,-0.6656826906068495,-0.5740362459304552,-0.1447382569115574,-0.2744730161834669,0.0,0.0,0.0,0.0,1.0
158,-0.17470405454840415,-0.41990890216170945,-0.1447382569115574,-0.23052761977980618,0.0,0.0,0.0,0.0,1.0
159,-0.6656826906068495,-0.26578155839296375,-1.465687368247302,2.391547698971955,0.0,0.0,0.0,0.0,1.0
160,-0.9111720086360721,-0.7281635896992009,-0.1447382569115574,-0.2964457143852973,0.0,0.0,0.0,0.0,1.0
161,-1.1566613266652948,0.9826499261338767,0.36331909360219056,-0.6520779038001079,0.0,0.0,0.0,0.0,1.0
162,0.0707852634808185,-0.26578155839296375,-0.246349727014307,-0.11752517188467826,0.0,0.0,0.0,0.0,1.0
163,1.5437211716561543,1.0597135980182495,0.7697649740131889,-0.6699815838164143,0.0,0.0,0.0,0.0,1.0
164,-0.4201933725776268,-0.26578155839296375,-0.9576300177335542,0.8147450232501255,0.0,0.0,0.0,0.0,1.0
165,-0.17470405454840415,1.6453975043394828,-1.3640758981445524,2.0370548346490907,0.0,0.0,0.0,0.0,1.0
166,1.5437211716561543,1.9998903950075986,-1.262464428041803,1.966742200403234,0.0,0.0,0.0,0.0,1.0
167,-0.6656826906068495,-1.190545621005438,-0.1447382569115574,-0.2744730161834669,0.0,0.0,0.0,0.0,1.0
168,1.2982318536269317,-0.7281635896992009,2.192325555451683,-1.1318965282371156,0.0,0.0,0.0,0.0,1.0
169,1.2982318536269317,2.200255941906968,0.16009615339669137,-0.34127001871703133,0.0,0.0,0.0,1.0,0.0
170,-1.1566613266652948,0.890173519872629,-0.8560185476308045,0.5224035052695822,0.0,0.0,0.0,0.0,1.0
171,-0.9111720086360721,-0.26578155839296375,-0.8560185476308045,0.5546301292989333,0.0,0.0,0.0,0.0,1.0
172,0.3162745815100412,-0.7281635896992009,-0.5511841373225558,0.2431060970152048,0.0,0.0,0.0,0.0,1.0
173,0.5617638995392638,1.2292536761638702,-0.1447382569115574,-0.16460952517431482,0.0,0.0,0.0,0.0,1.0
174,-0.4201933725776268,1.5375083637013616,-1.1608529579390532,1.3038991379813498,0.0,0.0,0.0,0.0,1.0
175,-0.4201933725776268,1.2909046136713682,-0.1447382569115574,-0.2525003179816366,0.0,0.0,0.0,0.0,1.0
176,1.5437211716561543,-0.7281635896992009,0.8713764441159385,-0.7153002738576895,0.0,0.0,0.0,0.0,1.0
177,0.8072532175684864,0.9826499261338767,0.261707623499441,-0.44687418669013623,0.0,0.0,0.0,0.0,1.0
178,0.0707852634808185,-0.12706694900109283,2.192325555451683,-1.185607568286034,0.0,0.0,0.0,0.0,1.0
179,-0.4201933725776268,0.3199023479282695,0.05848468329394178,-0.40814026357793537,0.0,0.0,0.0,0.0,1.0
180,0.5617638995392638,-0.4661471052923327,1.5826567348351857,-1.0170375349017355,0.0,0.0,0.0,0.0,1.0
181,-0.6656826906068495,0.7360461761038833,0.8713764441159385,-0.8512563439815151,0.0,0.0,0.0,0.0,1.0
182,0.0707852634808185,0.9826499261338767,-0.1447382569115574,-0.2085549215779758,0.0,0.0,0.0,0.0,1.0
183,1.2982318536269317,-0.06541601149359477,-0.1447382569115574,-0.0986914305688239,0.0,1.0,0.0,0.0,0.0
184,0.0707852634808185,-0.26578155839296375,-1.0592414878363037,1.114877593193809,0.0,0.0,0.0,0.0,1.0
185,1.5437211716561543,0.07329859789827725,1.989102615246184,-1.074688025115244,0.0,0.0,1.0,0.0,0.0
186,-0.6656826906068495,0.1503622697826501,0.16009615339669137,-0.4959578140579175,0.0,0.0,0.0,0.0,1.0
187,-0.6656826906068495,-0.26578155839296375,0.05848468329394178,-0.4282819035962798,0.0,0.0,0.0,0.0,1.0
188,0.5617638995392638,-0.25036882401608895,2.700382905965431,-1.259728803553542,0.0,0.0,0.0,0.0,1.0
189,0.5617638995392638,-0.14247968337796763,-0.1447382569115574,-0.16460952517431482,0.0,0.0,0.0,0.0,1.0
190,-1.6476399627237401,-0.26578155839296375,-0.1447382569115574,-0.3623638089907887,0.0,0.0,0.0,0.0,1.0
191,-0.6656826906068495,-0.26578155839296375,-0.043126786808807806,-0.3547211313553695,0.0,0.0,0.0,0.0,1.0
192,0.0707852634808185,0.8747607854957543,0.16009615339669137,-0.43794989080508523,0.0,0.0,0.0,0.0,1.0
193,0.0707852634808185,-1.190545621005438,1.4810452647324361,-1.0134495504450263,0.0,0.0,0.0,0.0,1.0
194,-0.9111720086360721,0.551093363581388,-0.44957266721980615,-0.008487722161309639,0.0,0.0,0.0,0.0,1.0
195,0.0707852634808185,-0.26578155839296375,-0.3479611971170566,-0.017392447222051514,0.0,0.0,0.0,0.0,1.0
196,-0.9111720086360721,-0.26578155839296375,-0.7544070775280549,0.3874545171466738,0.0,0.0,0.0,0.0,1.0
197,-1.6476399627237401,1.2446664105407437,0.7697649740131889,-0.8726974446462044,0.0,0.0,0.0,0.0,1.0
198,1.0527425355977091,-0.7281635896992009,-0.246349727014307,-0.025449103229389296,0.0,0.0,0.0,0.0,1.0
199,-0.17470405454840415,-0.9439418709754447,1.6842682049379352,-1.0808710401906427,0.0,0.0,0.0,0.0,1.0
200,-0.17470405454840415,0.3507278166820191,-0.1447382569115574,-0.23052761977980618,0.0,0.0,0.0,0.0,1.0
201,-0.9111720086360721,0.5819188323351376,0.16009615339669137,-0.5152937884755283,0.0,0.0,0.0,1.0,0.0
202,-0.6656826906068495,2.0769540668919717,-0.1447382569115574,-0.2744730161834669,0.0,0.0,0.0,0.0,1.0
203,-1.6476399627237401,-0.7281635896992009,-0.1447382569115574,-0.3623638089907887,0.0,0.0,0.0,0.0,1.0
204,-0.4201933725776268,-0.7281635896992009,-0.6527956074253053,0.2968171370641234,0.0,0.0,0.0,0.0,1.0
205,1.5437211716561543,-0.26578155839296375,0.16009615339669137,-0.3219340442994206,0.0,0.0,0.0,0.0,1.0
206,0.3162745815100412,-0.26578155839296375,0.16009615339669137,-0.4186139163874744,0.0,0.0,0.0,0.0,1.0
207,-0.9111720086360721,-0.5586235115535804,1.6842682049379352,-1.1171259922236627,0.0,0.0,0.0,0.0,1.0
208,0.8072532175684864,1.56833383245511,-0.3479611971170566,0.05511745684398898,0.0,0.0,0.0,0.0,1.0
209,-0.6656826906068495,-0.7281635896992009,0.6681535039104394,-0.7666614559044681,0.0,0.0,0.0,0.0,1.0
210,-0.17470405454840415,0.7514589104807582,-0.246349727014307,-0.14054418904850094,0.0,0.0,0.0,0.0,1.0
211,0.0707852634808185,-1.190545621005438,-0.1447382569115574,-0.2085549215779758,0.0,0.0,0.0,0.0,1.0
212,0.5617638995392638,-0.26578155839296375,-0.1447382569115574,-0.16460952517431482,0.0,0.0,0.0,0.0,1.0
213,1.2982318536269317,-0.26578155839296375,-0.246349727014307,-0.0024300860655666265,1.0,0.0,0.0,0.0,0.0
214,1.0527425355977091,0.551093363581388,-0.1447382569115574,-0.12066412877065406,0.0,0.0,0.0,0.0,1.0
215,-0.9111720086360721,-1.190545621005438,-1.3640758981445524,1.8920350265170107,0.0,0.0,0.0,0.0,1.0
216,1.789210489685377,-0.7281635896992009,-0.1447382569115574,-0.05474603416516314,0.0,1.0,0.0,0.0,0.0
217,-1.1566613266652948,-0.26578155839296375,2.192325555451683,-1.2393186083349532,0.0,0.0,0.0,0.0,1.0
218,0.3162745815100412,-1.190545621005438,-0.1447382569115574,-0.1865822233761454,0.0,0.0,0.0,0.0,1.0
219,0.5617638995392638,-0.7281635896992009,-1.1608529579390532,1.4650322581281063,0.0,1.0,0.0,0.0,0.0
220,-0.17470405454840415,1.969064926253849,-0.5511841373225558,0.1893950569662858,0.0,0.0,1.0,0.0,0.0
221,0.3162745815100412,-0.5740362459304552,-0.1447382569115574,-0.1865822233761454,0.0,0.0,0.0,0.0,1.0
222,1.2982318536269317,0.1503622697826501,1.1762108544241872,-0.8495299176942284,0.0,0.0,0.0,0.0,1.0
223,0.0707852634808185,-0.0037650739860956095,1.8874911451434344,-1.1188524185109494,0.0,0.0,1.0,0.0,0.0
224,0.0707852634808185,-0.7281635896992009,-1.1608529579390532,1.384465698054728,0.0,0.0,0.0,0.0,1.0
225,-0.17470405454840415,0.9364117230032524,-0.1447382569115574,-0.23052761977980618,0.0,0.0,0.0,0.0,1.0
226,-0.6656826906068495,-0.7281635896992009,-0.246349727014307,-0.1865822233761454,0.0,0.0,0.0,0.0,1.0
227,-0.4201933725776268,-1.190545621005438,-0.1447382569115574,-0.2525003179816366,0.0,0.0,0.0,0.0,1.0
228,0.5617638995392638,-0.26578155839296375,-0.1447382569115574,-0.16460952517431482,0.0,0.0,0.0,0.0,1.0
229,-0.9111720086360721,-0.26578155839296375,0.5665420338076897,-0.7366573576702443,0.0,0.0,0.0,0.0,1.0
230,-0.17470405454840415,0.7052207073501338,0.05848468329394178,-0.3879986235595907,0.0,0.0,0.0,0.0,1.0
231,-0.6656826906068495,-1.190545621005438,-0.6527956074253053,0.26838188056763707,0.0,1.0,0.0,0.0,0.0
